address,txid,vin,r,s,z
bc1qsecure0096,ca3487e0a31f9d7f7ad1c6b861b94710e48deeca12c5293f97d21e46ac6ede5b,4,0xd61a82e8a93ce85a28b56b430b5f0ebb980e41fd3af803d55b3f1510e2a4044e,0xdd4809298f49f3dfa67c3b5214fbc31686c7dedbac39e971be2eb0ee1ba34463,0xb50c6a235072357b9a688a184f7fb1fd322bb2ae9a311211ba61e1f776706232
bc1qsecure0054,2e464c364f8f62f03b8c71ccdf919c58d9f9750606d1b13bf44e2e524010dab2,2,0x1c61517ac4a07d4f5981b5a234b8a7ec75a624d36b27b792fbf582b3ac762221,0x7ae32982c5d305ceacbcbd26de241b694bfd219702520e0bf0b82b41efa65564,0x4d8a654572f139cba0612cc268062c5a65408fd74ab6a030a8c97f0259b07ca0
bc1qsecure0027,641ffa1aa45955d2a4c4ce85057bf75711cd475837e9515b12f6f4f74d539552,0,0xdee532f60bd92e5acd6d7ee961073148446a0530b7dfdaff812994daae4f8d7d,0x796c7f191d0e58e3ee6a2afeca383ffad67088b8c842037794d7b48cf878196b,0xf494f155d546da46bc479af77ddbf2ba2a560bc85c2d04f5e2868670535283ee
bc1qsecure0155,35aae00d79fa97bb43d37fc8a26a2eeed74e484e0217866a1194d6518ec80e14,3,0x1987967a3f94f2dd30801be99d8dd2b19b1cb008ec8cc21bc505e09afe3b1f25,0x96f2645c8f6891f97db1ffe67a519ce64659deed40411b18c46d0c2cac54a24f,0x5b08b7843f3212cb43651a3093a8015ca536ef014d1db222a355f6629ecfca1b
bc1qsecure0105,710cb1f3154cd62b8091433db8c11b992c3addf8a8341a56055a2874ecc68420,4,0x5c7e045948a5d509bf4ca3d5f2cb2be6d88c703b6973267fe7e38c177997739f,0x645cc0eeb2bc4ef1f8f974c8eaa4091efab3f42e624999d01f7e8027ec6992d5,0xef8fa08a9217be730fcacfb75c64317b8a8dada9f73881c9f9fa472b7acd11cd
bc1qsecure0133,02d681b98166270ad9b9118e5e4a7e181ee8ef2424bbdc537796bbc5040bb76f,1,0x84e35396c98ddacfa1f65374c718bb1f438df15a8ac62b58c3ef1c84ac80a928,0x81ff584c8a3b73c4997e19f1967b09c5ba0a9e6bc50c30bcebbcc315845df92d,0xf47fa8e69ca0d12247ea91613032c331b541b5022bea97aa2bc6afe240dd9b01
bc1qsecure0094,2a24702f4992e6bd3498b601cdd425e2f367429034a67aefde439348e2f3ba15,0,0x79e07668d5e14d57ea9a605c079a472a04de384de6a79daf29283c57f1cad210,0xecbd8b649fc16ddc9eeb8bbef6257d2e255d674cb3bc8dbaeacdb79613af038d,0x3d47b97d2e8109876a2ab8ae3cce92724c3bf1f372a1c88911804991bdc1f00
bc1qsecure0120,0e85d5a50a067d000d871628a29356e54cb8641fe37b44a6de892da2f0c755cd,2,0x5c69fe5e69291e4725c04cea7196757faf53a8f0cc0646ef15b1a191d6d38cf1,0x6c28160d1378cbb68db9e6fef8e4685f1c53fe02e1bd0303d5526d2829bb6c63,0x60204eef50ae186bf8a9040f33188a45f62e9087a07c5293b67928fe4e4a19ac
bc1qsecure0073,cf646c60a166f60c71aa3dc5365fc73b6881700df43951e55d29d8958f40e452,0,0x74fedc0d82078679165163fd3aad768bef7430b4a0945e75aa86cedbf762e05d,0x9c9498dff5b5dc772735ec303ff5d12bb5132b4dfba80b982afcad1d90e93bd4,0xcb1c6e46da6bcaa437f0bd663e33261c55176c3fe04fddf27e4bd21cb72cba95
bc1qsecure0121,2129d8aaa788e4bae141e25ab6814f3aa02bb7b6900ee87fe78760f099efca7b,0,0xd1796b1b8f8e16951d50845b68b47a9a50714154dc67ead98654e7840a46cca0,0xa20236e259f28e6c2114fbea22f102456992a7b2e61f21ff175b116b52cfe151,0x19c2348f2916783bb07b5d42a06bf29de194e277d745ed18b47e09da0df5c400
bc1qsecure0108,1fdf5d9808894ca4b107c7eb9c1797a492c9c62b35e4bdd195fb6b9672c4da84,0,0xb5efa32fec93098f91cd73868ac30b9516f8545791ad5551fd65f9156498a90,0xe98590b24d60debeeaa363566f22ba1b2ec84dac1214f32309bd9b2312736f01,0xb4853b951af44c377f238a546516886a832da23cdb6df23ae08766e02bbd358
bc1qsecure0036,1a42df4822cb0bd58ea5ed87c536fcf3adf6a2af558415454a2734009e511936,4,0x292d2715e19b385cbbc67795b06ffe664cc1806ddfaea3af21fd4d43b1faa479,0xc303ec76d857a9db8971d884f80f946213d0a31eb7443eb94d88e43947947a7f,0xd7d2f94c0803780c53d469ba6ceacebf912a66990f9e39a53693d2d516347f9f
bc1qsecure0181,19defe711e65d1ff374568d399db4e45282f58291562c0ee7040f56fb2624519,2,0x70e30237e2ef0b1e3df6293a073df46d5017d5013caf8c68b09faea6f8563c8a,0x7710fefaf6aa51b29ebdbaebe0ce1eda3aa668f3582bb2f051dba3627b3938cc,0x784bf21d4541087cc6d33b44ddb4b431895cfd4397887b4f35b8778027f91d53
bc1qsecure0057,cad89339fdc6ccec1ba4c7ebeb454ef8f352bcf06205e290412bc59cea3223d2,4,0x4f0b7909db29329cd479d8b5c275fa4897953f3499e82722ace077c66368d665,0xfcd32b6929eeeb2ea2bc39403b1fe47bfca8a816acd0e1d19d635cdd9464a964,0xa26e0f8fccce52b73df82d2c927e68ec26a81931a2b33f47d0064c75730eb7df
bc1qsecure0083,53878ba9ca1942e5cd5701fef99c48ff423cf905eccde2475fd88e0643546a61,3,0x606afda215cc9c76900daaa9feea3159f05a0a26bc5fe6c83fff5eb0fe965144,0x388e20e7564e55e6eec34ed3b3b59f618e98951ad3be2cc32ab3f8ca3c40d9b0,0x2956c16c0e3f5a93c1a30018b7e26f1b1fb81e8689ab6542fea1618c6a8678bd
bc1qsecure0187,a564ce9e4d048844cbd795c7d60b2ff05e0d55edb73f9b1c8a1d36b7c566d00e,4,0x9ce093286bb42de166b28b5e9656db1c549c6c68c948a8880f71cb54d066935e,0xfed732cf39f60e75c8aac58c34459bba3881c4468df489b4b6477b0810ef944f,0xe869f6814c774995a1ed78cea9a971e7d428122a29e29987a36b638a6e63e036
bc1qsecure0064,2e2af0499eba8d5f5595392e2ebecdfee6b912e3b936fdb664b4bf24caba450d,1,0x148ff648a77e2fc0a8725d7f04529ee541684503ff64154f0553e928e27df82d,0xb036b9e7ec0da52a91edb27047cc36cfe8b7bab866e56f845bb3f379f148e732,0x401d37666385425195309be7f0e53653dc727e93b00bb1b044b58fa93f686787
bc1qsecure0090,1f430469346428969122d6fdc11dc3407d75edc3f32032247dbdf46f173e90a0,4,0x125dd5af710446bd94bff58f6859504dee457c783c1b885540438dc14e224e72,0x50cc13072d6f40c53bc2e6938ea5dce94fbabcbababd68076deca8b835aba531,0xe103e6413401a6729c6660b834acfce77dd58b830e18e9b865ddb14c1da58601
bc1qsecure0140,6fd88ea4a154ea7e0448a2b48e5095c22e6a051af0aeaad620badb5af00760cc,0,0x9fec29a9c18bc283d6ff8fd68da30c28963d416daaa867b1da53ece07b81c6b5,0x6b50b3c1dfbc3bb4b3fc350018a6a399273ff6ad6e0b38b86f87d17336ba2c17,0x41fcd046106a68475a64ee16e3d634ae68427dea6340f063301ac3ba041255c3
bc1qsecure0014,1bdc0d529c5e771b7ea7a4c4ab4b0b824b11185c0fb966429ac6eb77cc7eedd8,1,0xa5a09fd94ea2dd288dac6da45f4cae6c21b489fdf65c49921480c613d7421f98,0x27d564a3e3c0472fca846de4a81ba83e62cc9332c80d36b08b24ecdc60f22fd9,0xc5e0f49d183273f5f0ab9a4b5532f6983303658ec329314cc0142a8d32b5b88c
bc1qsecure0069,e8a92f2213b9a3f6c710cbc067453ace8bba0dbcac2de3199533ac9b51f3b6c1,3,0xaba74ae13d140e67aa5fc60c2c0d7d4421b3fe32bd64e71a348c2163e79a995,0xa1d0342be57a231451caf7bc395fc297a9bdc1e86b8acecbb8164e0d3970dcbd,0xae02e039fe0583241c87d2cec35b4613ac2125d78bf07b74129c47b2c4c315c1
bc1qsecure0165,a9a9dd3ad423c14f53b858aa9568c999df989bc02b07a62666561bba57ac4878,2,0xf2964bdb34350771417436bb28914e92f4e7cb968b7e992a9630079aeb38f0e4,0xa22a1ad08e06ac6eb16ee48d4435e2e11adae64ab44c5e62ee0cf7d7d2da5218,0xd7aa18594e459ea77391be4af3985db2ce9222f2d181b25100e8d417701b6cb9
bc1qsecure0147,6b263e029be68db478bf863a5793446e595cfb4c9c0ac2b38866c2234d71a94b,1,0xe06013d5b305d03cc15d1eb120d23d230e1ad23606e38473f5b1d402bb2d8632,0xea14a9e782f1462323991129f5e3b55c1cccf86cc7d4b6a4b2d4a601f2c17526,0xcbc5399f8d5fc6fe7a7aa4187fd88029239461e90dac5b1e6593ff6151b8c7eb
bc1qsecure0022,45c640b41f77308fc379e6ed9fd54f6eabc57ee64c74452a3b74e100b5fbcf91,2,0xc84d17fdc1c46c937544f67b1c59fe0a19217b23a71c6d2846a900b681e8fe23,0x99e1de2cf4d28767ee235560115e568963b0bd47058fae314f1c811247b46923,0xf79f134114c6d4271cb8236d17caa1945a81d05cc0a8db14230575f5b12b1330
bc1qsecure0048,f47d9dcdeb66c37531c5de28b21e4aa433362690a71ee28938dac94011595673,4,0x464dc7e21b35d927ff4119bb172235fd303c829dc3e13df31ac165f285fb3c30,0x4a2e5df4c62074d527e1a53cf2974683f4d6428ed388895ef7bf0f09ff767b0b,0x2af3645c9a4495ebae14948f6ca103921300d7a295e5aec9f9b281f0e24d493d
bc1qsecure0034,3899893009309e60fe07ba7a98b015986d76fcd202269cd44ccccb9b9225403a,4,0xe3c9e6b7eb206f0e84ed885715a5c46466ac792f7792884d454546af4ac0eb1d,0xf6e755597484f7c2ebcdbcabcbd4e4de9588fe5a35b04182f70acc4ccfd564f8,0xd11628663ed06325df798c5c6efadc5837364ab4694c4ce831929253058520
bc1qsecure0076,9a64167570699c593e4fffabf1107d1fedb2796761333b2dbe1649cc13896690,1,0xafcef7e9e97e7016a66ce5e3ce33f803438f4c3fa0c1be611ae767d937227bfb,0xe82be7e08356e4d3569c645056c9f4d37a841519167a04e77a6a534d107b9b72,0xffad5cdcebcf126d4471b53147abce6883fce6380b9c4a4981bd1836d1f42de5
bc1qsecure0191,aa8e22be67c808c3c59bdef48582e411383e309c7abaf603c7bc0d719cca5c57,2,0x65d9a0add4d805911ba2877f35fb59306126da88b04be728ad3f001cce5eca38,0x250c048eb11007f95d19af7516403389e4180ed7f9b321124b04d71ce4d3c6e9,0x3a0159b1f82ab53ff44bce506199fb20a7240c175d6c8a3cace67cddbb8aefbd
bc1qsecure0147,9ea3082705caf361fd78473678ef1b1558ae9ed7d201b41708ccebd95c5af18e,0,0x6901b082650f1de5fecf1274bb979d3d17dcfd0ed6364d02039b671372c4f078,0x8040f933afe14e0712871c82f9334d348ac07805ccc327e7cfc2d46bbd395f39,0xd2bf236a20b34eaa4354381a2ffb4af7441362da05c218476dde0711659fdc8e
bc1qsecure0014,98d3744523f834f4985fded0ce7cf265d8c491de2db4ae0578bec270ebe44097,0,0xa31aa764ebcb82af2ad2527715711b17f22a27b8dcdf9a6a4580b4b242668a3d,0x5f360fcf7f0920e2beff73a0f38430b2e70ce1c1b7383efdca932f43f389ae64,0x94352458dcae2d09d4521b315faad8d6e2e6c046c3123295368480f2c33e5eae
bc1qsecure0029,ca8f65a91dc961cefe495e4d0bc6715bb5caa6bfe0731f784132c0f5dc45105d,2,0x1b6b369012bdc59c01ac55d59033eae5f4b0b71e7a5d799ae48c744415450dff,0x28527be9f3f3598407b4fa350ca875e138b352306915fc92be2fb9fe1cc990b3,0xcec6d6d385cbe16a03638def88fd8bdf09e1e4155cd935049f90cc586bb07312
bc1qsecure0038,93e90c79e7ccd28013f4bc5452f810b8aa8045b3f3b28a6b700e760cdc37232f,1,0x3f2cff522f6fe4228f2f14a72632034db1c48803a8456db9e325adf19bbc8477,0x6147626538b2ffba9c000eaf51f84087284bc324477254e4df0310b0f828e351,0x42e8dca48914413a33337ca4a2770a583a8d6c78c0cfb6529e5f2506ed4fb60f
bc1qsecure0066,56fec834a34176ef101c3c9930e9a5f12b608cb51c0fae8ee0578d5228995207,1,0x91ca2806310c29af7f96446141a33d651f8a2e7880bc3857596496ae7fa222c6,0xf742b3803859acf38372704eeb0a87dd05b380c64ab593d60ec1e502dc728549,0xa82ccb1fa8f7306cc01d7a3766760e80316de2032f630cca5bb30057eaf8046b
bc1qsecure0179,db03386d44179394d318fffc12a1b439e23ce09b6287f64e4e7ea4feba22c7f6,3,0xe4777204c7f430357224a43f60b7e0d6df89cbe66b2b409f982f1bf93803fb78,0xd5c955c60602954f765e9cc180fc9404ebf5b4f401c882762d9c7ed561eb9d26,0x66593d96d48e283d4308bd5ac8192d23ac9c0fc8c1912a3e2991ea2ef49ab59f
bc1qsecure0130,d867e0e57fd4009aaad516acd2d875df6c0b6fb3b4b31ee8cd4ef105a35a0f87,1,0x2b4c1ee52bd7868b2c6531eba9cda09fb06bc4efaf8fe19f7bf35bfea29595cc,0xe4e697bcb1a7cdaa980dd600b951a525382bd72ed3198836391467a788fdc61,0xd6c2833d66be8a69817b2d1b8ea9967bdc57cdf223c8e24906ac12126568d404
bc1qsecure0063,c3813b39b66176c426cf697aa43dc52b74a4713df2be7a9bce3c473815380dc3,0,0xfb3d54e3e0e5c195e1d5411c12441989d108b58e172e5b8c157a89644281e7a,0x28f007c53ad77c7640bf2555e0b6408471a654ac0b217f937f3eee964869801b,0xe381578e128cb3f65846be57c2e3480d3290dbc93f4ff58897185ddf5681ad67
bc1qsecure0032,5852a6692004534503e0d07a42faeffb9311fc15648ff1a243ed9040d0166fa6,4,0xf9c9fffac6d661922b206d7ef557480a5ffc52c86fd6a9aec3b2c84be6fa0eb6,0xfb34f9ba9e63db631f5f4f67ca7b5261f8c1ecf76aa9c22b9ac6aba868baecf7,0x27cef4c32b3b0218d56d23d55c986ebb1c482660c07077ec5e3b5450a22d2fc5
bc1qsecure0082,88f09b1a7045bef69d7c85721afd0741750ced24dccd274076cc9fe42f8df681,1,0x95721967332d1c1ca128bd156b7d88d0f1b6c8fcd17c8a5cd411f0a5fb2a699c,0xa7b69a0be281ac0274591956bd8b2b852a575a8482a03b674c1a5500e4d840a3,0x9dc56925f8ba74d3614dc663245c8927d37fed8d13e45f54ccdfe1953da232f6
bc1qsecure0007,55d2ad4941754778cb07d037d89ebbd9477fcd43784322027a681bbb3ffad7cf,4,0xd66c7a645963274ac950262f6afbc849c5c357d024e5acc20f6ac4a15ca98f4b,0xf7dedfc505967672e842b9da57de2a4142ea28916fc0bf9d0edcc90d1bff8715,0x7938eeedc50c8fd316a08a62af981524284ea7216a83221314ffd1b1bb888ede
bc1qsecure0176,89e69b8d07e3a1bfdcaea27388eeedee1a46b10f13a0adc15d81ea4d3b1e4480,4,0x6fb4f6d2062bed5d436e9e47fa9d5fe65374c2a36d1a90ebcb68cf43ba1466fc,0x15fad629cc08721671c023c1d49f7642fff1d2a12805eec71d60e2388034fb37,0xf78fc6eb8793fe029bf284d8861da6c56881fd55c35f4a9252b7b8f18debc3a2
bc1qsecure0000,0f6de0557465723d62bbce0d02de0ad3653dfc92bdcfed847c1621e4ba26087d,0,0xb04fc25b6861632b50b804ce4d217b9f479bb47556e93e4776d583e0cc0b23c7,0x75711304b29811cafeb46307540869607134c83b74b6ddb328906f39be430de3,0xa6f40bd430327722fb71dbf16e5f77b98a5bda9f0d4e0b6b2e8bcd37955f7452
bc1qsecure0042,c6c797526b00fdcfc89dc071317fca8299940c108a2ec471651dc0b8e3214825,1,0xa1fd787d45bd6f4f99a7b49772799330240923716eff65c8899a10a6c1d0129,0xee9e98997ef863fec3775fa85b612bc8662ee5a53943790dd2ec1dba1644646,0x8384ae4224d449a745a3c655d1d55ee62b0dccf9810243326d9ff3cc16ed055b
bc1qsecure0164,97a9564f9711fc4ed52d12ecf8b9bacf76c4b0e8ef6c7552ffb2719f41e18598,1,0xd3625d0d0b8ae7a4e445b2187d292041cc6a1c57162eda0a70073409c78103ac,0x27024a072b2d8259769bdcd1be24ac14a5f740d3038eb22932fb9bd0b2fc4e54,0x5b8df50ca819a006f09dc2a5befb863c9967881a2c4f9ab894650a9f9cc48f22
bc1qsecure0066,16d6ba3804694d93028a7187d949e19ee69c14e7fbaa7c2820f94a66d6082745,4,0xfed8d7e166b112b887456af48536d50a99a5a719842d80a2e7e92cf18d239d92,0x6dc0e00d1bb326513d82b504d20cf15a3600ed3f85090815104382ac75a2180f,0x389405d373beefbe61f9747c15212bea629fe09204bab9f833d03eba0dc6e350
bc1qsecure0089,813881aa8c97b6572c9fd2d48958890915e00d0e3de9588135696a551e092af8,2,0x8c040e44607f1da6b5ddb64feb99787dc2d871369330796cb35bf47db3049399,0x19cb06ed103654196a3dbb2f434195be4fd8b537a269f0ca3490a2d3d5b6b4f0,0x7fa2d8bcacddbcc38b745a92a375cd6448e335a8823cefc5708d8ee471eb44aa
bc1qsecure0163,0a976184ea7e6e03d8f5ad3089acbe1045ee61ff250cabd49128a3cc76569a10,3,0xffc8876e0224dabd6df8c83d7abe7a7e1eb511956c5134e7544e1a8df7c2c3ea,0xc0c75e7b410f9aa8134f46f4a267b81a7ab28851ba8dd1e7b6b1390e2e7e5823,0x19e3fc3c6b63cea04de61fdff19f7e07a09136aa05abe5c271a3101804190310
bc1qsecure0102,0c50c7921acba748f67453b4c6960302aa9cfa562fcc1e41bd868479dfad0121,4,0x1b675679af3cbcbeaac7fd2ccbae86ce503bdb2d90eabf308e3c14fd51b7b64c,0xec1e54e1d99865d15c4197d92e03c099f602d87a9daa3b77a6fe8ac9c1611011,0x7de39cef6db1f72f883fc2ac51995e1742324354661bb8073c5e8821080a8495
bc1qsecure0051,5a4ae8bac0c8d3c5b4e9fac4ab60fac384cf16ed75bb666f0fba25475ac6cbb3,4,0x57e4352f9d6311385c354fa3fa7afae37298d88778173ccdb50983ffedd06fc3,0x23f12ef03c5f7f29e9a06cef55cfa05499cace439fc2542238418c5fce800381,0x7ad368c36cb2a68e062a981985d03a166f621acbcfc1d1fdfc99fae7b5584bb7
bc1qsecure0158,10a6b2cabd9d9f150c2f15ecfdb517eecc3260e282e13695cac84204912d15ba,1,0x4d5e16930373c10690e870121f08fa0317b2c018a4643c685403f2126c75246b,0x75da5dc06ac9bee8a5e0417eb4d20082899f14635e2022fcc87714c7a644d170,0x348fb8b8cbec75eec18488f0d82bc3df086a4631f50a8aca88c8d1c5928cbbd
bc1qsecure0149,0a055468ad150d91263f3948f664a4165081527efde8bcd9f015f3546c48de6a,0,0x3616ad7103c50a9499d29dcc937aa3db7871824dd814d6565118db064c7c7661,0x551a1c77eb9e333b250ec412e9069d0efdc49403dea0b556351c10136a43a362,0xcd640c032acacc2017067f506bf6af14d6f0cba8e0be7afcc4378cb713ed67fb
bc1qsecure0156,dc7b5fe42fccc1daab73349eff319829e02c7be9a9c0e55d3f91fa7eb21ad7b5,0,0x330b4e03457bf5ee209b8f6a08dbae574df4a5469ac1c2fd09a723ccd5e3eda3,0x16d67c0952ede2d0ef9e1bb28a44be4da676f01747be0a6829d38d7b0e893c94,0x8909a71d5201eb19402103945706c7f4d82ae5ece5f162ff96f0d754f6fe4c03
bc1qsecure0130,8b2f3d097b0adc8434992a00693f53c83fafdc8d75f38838ae1b73b4d5c1f944,1,0x33cccfb951ac45190f25d11a2dd2f2ab3a8cfa517ef1c6ead422418954cdadb9,0xe21918b12b4d22aaec9fb29300acd610d3c0378b49ad36206c1594f424cff91f,0xcd8e24eb893ca7506ccd3e7ff29381af5757c550e38745e35cc1ba71df1c5e7c
bc1qsecure0147,aad5195abaf2d8a9e8fc39eee36971d857e1753840802d4fd5241f5eb866bff4,4,0xa3ccd427ff6823e00fafe745094f82a3805617166ecd6d66e7ffb84b528d500e,0x4f5196b8637787c9971e9350e4bc23181473dfabb5935c3c71629f90b3870027,0xe2d3c62c5aff809d9b8475427049f40be86a5614670c787fe9faf1a55d5d1a0a
bc1qsecure0136,1f9ef2ec687c81f3baadf85e13e205e04f422f1a22a728da4360dc78f7fb0a5e,4,0xbe02603da0493bdffc1fac137ddfe6bdbb96faee8f5f70c9de4c73944eef6b6f,0xbf1315a3911096afa39922308488b191806731ee07def50ab53e4ee12c28064b,0x92478f245860fafe7cdd6f8ca77238835b65087079d78ec6eea7fd546a0d7031
bc1qsecure0113,edc84737b27f9d13a26461d2bf5037a8432e857a009c17d565ab5ca96b9c9443,1,0x3a8e97dc4f83083efa2f5adfa0c76072d75e93edd6b20f8bfe935fdd021a2e71,0xfaabbe3a3d08142a7b725d6d8dc28e5b88a2886f39a3d384ff9f76195bff565f,0x5ca21890635e1497f9a4f4b6206bbc8bd9f705782758c10337422bcf464055e
bc1qsecure0077,29625b5010679b723a2d715c550d173c815689f53e73622bec15c026263db7c3,2,0x14bba09abc37e228022e11dbaac741430574552273e10b8811f8e9b8d3302fbb,0x16769652c2a1e095941f08ca6fafc6a3857965f89cef2e876a739f0c926e5b50,0x3f4ecfd3ebd9350af9150a079b8a6d969ced6ffa6306b5714b71370df29b132e
bc1qsecure0198,4257e02399856b38046e5d7bc7c985b90ca3a327b9d48ca94a292dc8afd9f3a3,0,0xa8b6eafe2cad5d817603b4a18864a75f517bb03ca6521c210bb53184601d1370,0x46d3f464bdbcf3878a3633359d8545092cafb03b0fa0cd1047570aa2f5b8e973,0x1848132890dfd98b6132f57e7483a87d4d7bbb9619ed9e8b2ee8dbcb7a363b5e
bc1qsecure0109,c701f442b1596d160f579aba3294fa79b97fed80a7bd1b0781529b1190646d0b,2,0x1b784d2827dabfa2a8d3528eedf0daab67aa290092e6e21c96772a7f0ff65ba,0xe7cbd15aaa903512f4fb8ab9a2034b32383e64bea1e9323f1aa2907257bb16ec,0xb25f0b72267d27b7f2021e380a991eb0cc19eccbf1af13c9f7a4294a4e7f70d8
bc1qsecure0118,43100cab49963795e3dd5cadb25d30ab18893a6bc81fd1932f381842e392db0a,3,0xf0d63739c5ac366515062717d80ce649b8ecf6241dd0dfc0988a9db8326a25aa,0xb6646f432391b6ff7c8abcf3f043c2e72b8f1cb72501a7705a105b46880c5a53,0x4252898337cad1d478d410caba59a74716d04a86140098bdfed4bd153734dd48
bc1qsecure0026,4d5a2048b5c03775c657a959c59943b92c4732991bbacd9d72c968c159685bec,4,0xe2addacfcca861a372a3722506f06c5643e9aa53d5cd21c70aaa0b34415578f9,0x2b196c52aea7bda34c938233b810385d1be6b84436973347d38ca58f90b87c5b,0x53e8f174645da08e59a43e860356f405f5ff998ff93e00bd013b4fea56aff642
bc1qsecure0021,4857cadae3af34c0a96253d74eeacd9ed0562492397a8388f12df6bc97a5614f,2,0xbb190bd2af49602e3bae10c3e57dcaf24e06a5ed41ded2f7a55698735c1c54e3,0xe95be7d9ab7363b383c993e663152a1bea3b9a03c6365bc6a500961d33ad51ca,0x986b2e23e302586c144ac71fc07cb73c7ad99bfbd917455b345534dbeefaa5a1
bc1qsecure0104,a2f8834900600e767929282877b29975344b3a9ea33157341dcdd8e2f9870da3,1,0x7cac22b707035ad580041a8038cf4de5405c9840dede84f3d70c0c3b153988f7,0x82072bb790867ac5de10887ac557fa66c2cdf88b250a004375dc4ebcce783c22,0xb18568339dd6a2e811fadf7aa9b68b720d34e6feb3b24b5ea8297c0d556c49a1
bc1qsecure0005,d77b49a1f5425f56d57b25a79e2aa4d4aa72f8b181cbc4563f161ff22a991153,3,0x631d79ae5601a7208f950c422b7d0f7060c9c0293be0ef1932c6770e5c62971d,0xb6bfaaf1eec08d3295924840c735114eba25549012e1e01081f702c899c07570,0x60ecc175e62b81210727a21255b5cb5cb5935cbcfd91b39c3ff3b86ae06a3c51
bc1qsecure0071,605e23836bb853bd11fa8695369bb11fbec4e11bdc320dced5ce5c2e10673771,0,0xe9df1b285c3d11f7e959d6f7cf45e43564ff23e2f2d4f6a26384fed9659dae05,0x7070008f261038d3dde6f20af109a3ab5a65a27001b7820e9a7e4ada552908de,0xf8ca75ad8a595deb6cefdd8ad149102bb979e31ac3f42076865b35396dafd9f8
bc1qsecure0164,cb1a80382ed0f33f13dc360a6a556a8f65ed5b51893529745c16d80e9e9882cc,2,0x2e590141552f78f49fb7d567cd301275e9ff525f1dd797f9df4ad78282872a66,0x73ac5e8df1dc7c450fcb04766ea5a442dd8230c8d4f0aa8f63958ecf7ebaeb82,0xd4f76ab2d1e61536f511f60dd57fa33c8cea6c7d9cebf005974446ff703d92f8
bc1qsecure0090,5a07a70bdc645aa242a88889171143498b8e11b38f9a491c626c7e72f99d73b4,3,0xda998459c35b1e59b2b1b3048799fbd5a35606a23dc3d58592630dd4aa2a54ee,0x5e26e9c9cb4d9d4a971fb643971f8a8147500f6d57eee498f527ce3bf39d93ec,0xc6ed7d11c1572ba50a6a7fd9316ef58fbfe94896687a41c084c4fc014e308a60
bc1qsecure0149,926fcf964d1552025dffa3d84ba53181910a20eb9c18a66a1f541a3fa6f724e1,0,0x5961fd7c0618e234e3e23836013fbdc2da7f9a38d72e8fc5e5f77b101ad7725f,0x5902fe6d10073d993881cfc4ee97f38b27f53062856282e2f080df4434aa6b92,0xdf1061e2bac565a5a705db507c1998006ad0ebae24b5c649ed86b1287a921cdd
bc1qsecure0080,59934a4465d449d8f00679170229083448eef262538dacd00f9cb360419a1fad,3,0x4f8f063ffe87fa18f97b7606cebb0b42b9b7d9c989074bb7b9007b8c3e5f8dfc,0xe1c81ee8355d95a2f0513838c7ec9adb6bcfcf647d5c2e6cb366c2fadd156e3b,0xed02894f19c790dd06c6b682991ecab46d7c4a170ef487de52d28d2076206f81
bc1qsecure0153,1c62d2f7750d7afde2d740f1f08a799fdf88a6921eabb4174ba5d37b58910abf,3,0x15a7267cec9a0a961ac1755d90ef00f15b4905b0284e7fac2f7e65300e17ad36,0x7c9c169ad5eda76190edfe436e358ab5595448658857a404cfc9cdaf1426bdd4,0xd84f403db3cfb1131d6856e3c2e0546c2b65b1723a2c881c6c12539d81b3ef7b
bc1qsecure0108,8e45a6fe0398dccbab35469dccbc97aa68fb3b48ddf9dc3cc7e43cff504fc70b,1,0xb86353371562f227798cce672ffde55531571ebc74f73fec946bf3d3de2917a5,0xfc5a1a170cc08197fb1ce73fe0ab0786b104bdae71d0a04d7ffa4cb6a7973f3f,0xdfb2a9a0c0467037844a8632cc299f6b274bffb84ee2278bbd3b11e10f48722d
bc1qsecure0053,405fd041d8e8017d0ff6b0e4b54927923d68cad0e1990d0c375420cb9597d951,4,0x4d9277cd35f80f3667d2a672b5ef6bbf12578b2b962b250d13398c4831c716ed,0x5f1c82f0c8e4f7df5b1af24867b5c2cdcf8fb12ca05a3b6f25559be8e3c18c06,0x67a4116ba9bfaada7058740fd899920e7311eeb15cab66562bd951c323a66400
bc1qsecure0006,489bcc433713e4b0b2700592411b11e6a3c5569ab99dfaf8cd94c99168c2b565,2,0x5b3667f2e7fbc5181f7b296d24d3381358714c6751b59843d3ad5eb2ff4723b4,0xe075a28c3b4440a54a26f1d737431c1e04dc79df942697829eafec0528ec8f1d,0x315277de39fe10ad3f4cbfe49807f63d3b5508390112ff8b1fcc05b62cad8fc2
bc1qsecure0017,3f1b1559f69d3e8cdeb1b912f7c4e0d2f2815f8e918738d53ffa7868855f3077,0,0x9bd0e704929789adf8b5eca85cf50f6e532836b87cb6c7da51820c28c39eebd,0xde731aa2fef1de7ebc7a712fc906767d6e9665cd8287e3a79ffe28b2a42742ad,0x21cdeda4db16440a2b921240c98b7468207b5f16db918c7bcb998244bb241a2a
